@relation AudiosConcatenados-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric
@attribute 91 numeric
@attribute 92 numeric
@attribute 93 numeric
@attribute 94 numeric
@attribute 95 numeric
@attribute 96 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute 99 numeric
@attribute 100 numeric
@attribute 101 numeric
@attribute 102 numeric
@attribute 103 numeric
@attribute 104 numeric
@attribute 105 numeric
@attribute 106 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 110 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 116 numeric
@attribute 117 numeric
@attribute 118 numeric
@attribute 119 numeric
@attribute 120 numeric
@attribute 121 numeric
@attribute 122 numeric
@attribute 123 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 129 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 132 numeric
@attribute 133 numeric
@attribute 134 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 137 numeric
@attribute 138 numeric
@attribute 139 numeric
@attribute 140 numeric
@attribute 141 numeric
@attribute 142 numeric
@attribute 143 numeric
@attribute 144 numeric
@attribute 145 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 149 numeric
@attribute 150 numeric
@attribute 151 numeric
@attribute 152 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 156 numeric
@attribute 157 numeric
@attribute 158 numeric
@attribute 159 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 165 numeric
@attribute 166 numeric
@attribute 167 numeric
@attribute 168 numeric
@attribute 169 numeric
@attribute 170 numeric
@attribute 171 numeric
@attribute 172 numeric
@attribute 173 numeric
@attribute 174 numeric
@attribute 175 numeric
@attribute 176 numeric
@attribute 177 numeric
@attribute 178 numeric
@attribute 179 numeric
@attribute 180 numeric
@attribute 181 numeric
@attribute 182 numeric
@attribute 183 numeric
@attribute 184 numeric
@attribute 185 numeric
@attribute 186 numeric
@attribute 187 numeric
@attribute 188 numeric
@attribute 189 numeric
@attribute 190 numeric
@attribute 191 numeric
@attribute 192 numeric
@attribute 193 numeric
@attribute 194 numeric
@attribute 195 numeric
@attribute 196 numeric
@attribute 197 numeric
@attribute 198 numeric
@attribute 199 numeric
@attribute 200 numeric
@attribute 201 numeric
@attribute 202 numeric
@attribute 203 numeric
@attribute 204 numeric
@attribute 205 numeric
@attribute 206 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 209 numeric
@attribute 210 numeric
@attribute 211 numeric
@attribute 212 numeric
@attribute 213 numeric
@attribute 214 numeric
@attribute 215 numeric
@attribute 216 numeric
@attribute 217 numeric
@attribute 218 numeric
@attribute 219 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 225 numeric
@attribute 226 numeric
@attribute 227 numeric
@attribute 228 numeric
@attribute 229 numeric
@attribute 230 numeric
@attribute 231 numeric
@attribute 232 numeric
@attribute 233 numeric
@attribute 234 numeric
@attribute 235 numeric
@attribute 236 numeric
@attribute 237 numeric
@attribute 238 numeric
@attribute 239 numeric
@attribute 240 numeric
@attribute 241 numeric
@attribute 242 numeric
@attribute 243 numeric
@attribute 244 numeric
@attribute 245 numeric
@attribute 246 numeric
@attribute 247 numeric
@attribute 248 numeric
@attribute 249 numeric
@attribute 250 numeric
@attribute 251 numeric
@attribute 252 numeric
@attribute 253 numeric
@attribute 254 numeric
@attribute 255 numeric
@attribute 256 numeric
@attribute class {1, 2}
@data
0.03463,0.0033073,11.013,0.41868,11.677,2.9824,6.7426,1.2001,1.8085,1.2468,2.3691,0.36023,4.4943,0.32008,0.80974,0.10233,1.0234,1.0958,1.3226,1.0689,3.9613,3.0603,0.77911,4.5729,1.6876,3.2466,1.5395,0.99004,4.8568,4.9521,2.127,4.1654,0.0056674,0.0033677,0.002616,0.0066271,0.0060839,0.0055185,0.0063679,0.0040993,0.023673,0.038199,0.016982,0.027462,0.00274,0.0089381,0.013953,0.012861,0.99533,0.31113,1.0287,0.84575,2.5363,2.1749,0.76557,0.7063,0.018551,0.035415,0.072807,0.058038,1.1559,1.453,0.17335,0.69278,0.0051088,0.0046608,0.0039721,0.002187,0.0024465,0.0032581,0.0016633,0.0071182,0.0028519,0.0030166,0.0019455,0.0045767,0.0027418,0.002356,0.00148,0.003278,0.018961,0.025085,0.012415,0.032311,0.018812,0.025056,0.012874,0.019564,0.0018163,0.0051761,0.0089381,0.0061155,0.0055708,0.013255,0.016291,0.018422,0.0058909,0.0058557,0.0076324,0.0054648,0.016036,0.0075974,0.0097307,0.0070557,0.0032803,0.0025533,0.0053156,0.0025442,0.00336,0.0078816,0.040753,0.0092817,0.036295,0.021266,0.020326,0.015287,0.012594,0.017528,0.017839,0.024295,0.0017194,0.0025522,0.005322,0.0029169,0.011442,0.0098631,0.0031498,0.0044512,1.1199e-05,3.8147e-06,2.7208e-06,2.8613e-06,2.8532e-06,3.1614e-06,2.0274e-06,2.2595e-06,2.3273e-06,2.5019e-06,3.1203e-06,2.1678e-06,2.2448e-06,3.4667e-06,2.6671e-06,2.2438e-06,3.6603e-06,3.1505e-06,4.0464e-06,3.0311e-06,4.2133e-06,3.7519e-06,4.0229e-06,2.7818e-06,2.5786e-06,2.3115e-06,2.1084e-06,2.9536e-06,2.6254e-06,2.7617e-06,2.4646e-06,2.4678e-06,0.0006307,0.00048193,0.00058039,0.00041611,0.00018196,0.00044691,0.00024884,0.00035871,0.00012167,0.00028459,0.00031403,0.00015598,0.00073467,0.00073507,0.00032223,0.00028797,3.0893e-06,4.1154e-06,8.6762e-06,3.2316e-06,1.2703e-05,1.1691e-05,6.4743e-06,1.1335e-05,5.0856e-05,0.00036659,3.2165e-05,8.3473e-05,1.7184e-05,7.2882e-06,1.7924e-05,2.5364e-05,0.0046725,0.0015193,0.0060741,0.0026288,0.0025068,0.0059963,0.0026861,0.0015134,0.0028225,0.0033398,0.0025888,0.0032124,0.0018777,0.0050472,0.0025424,0.00067257,0.0029254,0.0010912,0.00090692,0.0019972,0.0021147,0.0033094,0.0015433,0.00098301,0.0014104,0.0026588,0.00089697,0.0031127,0.002321,0.0012904,0.0031433,0.0042256,0.00014545,0.00028205,0.00091725,0.00032988,0.00020904,0.00089469,0.00059651,0.00046486,0.0003517,0.00072358,0.000301,0.00069811,0.000287,0.00048449,0.00065093,0.00039592,0.0012117,0.003408,0.0038883,0.002367,0.0005366,0.0019861,0.0012295,0.0012572,0.00052587,0.00065477,0.00023801,0.00059149,0.00075396,0.00034824,0.00051924,0.00069626,1
0.38896,0.041714,9.9227,0.58616,12.613,4.4741,5.8231,1.709,1.4297,1.0116,1.9659,0.89726,6.5785,0.84218,0.92134,0.32049,0.59452,0.78685,0.96703,0.94578,2.1016,3.3711,1.475,1.782,2.2763,0.83585,2.6931,2.204,4.2665,6.4662,2.2975,3.7676,0.0053129,0.002991,0.0038197,0.0065302,0.044458,0.023706,0.006354,0.008988,0.075046,0.032302,0.034657,0.063285,0.031427,0.02362,0.036962,0.015986,0.61234,0.57621,0.41387,0.86477,1.0504,1.9066,0.98261,0.92107,0.03816,0.052492,0.28404,0.20205,1.0188,1.7419,0.39228,1.0923,0.0026869,0.0026294,0.012308,0.010909,0.0028551,0.0052962,0.0052461,0.0030615,0.019149,0.013932,0.0055517,0.0099303,0.0034445,0.0032954,0.0063872,0.0034334,0.01259,0.018621,0.011515,0.02288,0.027499,0.02002,0.026061,0.020165,0.012351,0.02512,0.012201,0.028496,0.030434,0.013146,0.02093,0.021749,0.00884,0.0063165,0.0052831,0.0075528,0.012738,0.0071021,0.01201,0.0099341,0.010308,0.016529,0.0077248,0.0043775,0.014573,0.019297,0.014849,0.011597,0.012515,0.0268,0.011545,0.026218,0.012544,0.010289,0.013406,0.0059947,0.019509,0.0072136,0.0078749,0.011655,0.01357,0.01394,0.009054,0.023304,4.4099e-05,5.8845e-06,5.3945e-06,4.4413e-06,5.0482e-06,3.9537e-06,4.3216e-06,9.3e-06,6.95e-06,7.2308e-06,4.2742e-06,6.7082e-06,5.8592e-06,1.1071e-05,1.5011e-05,2.6635e-05,5.6425e-06,6.6005e-06,6.2231e-06,7.6461e-06,4.8964e-06,1.0571e-05,1.1206e-05,1.6111e-05,7.1235e-06,6.5932e-06,4.022e-06,1.7903e-05,6.5209e-06,1.5081e-05,2.3598e-05,1.1391e-05,0.00069902,0.00076136,0.00072928,0.00042602,0.00020305,0.00034498,0.00091241,0.00065728,0.00011084,8.6389e-05,7.6353e-05,7.7916e-05,0.00046148,0.0002897,0.00025406,0.00034878,4.6569e-06,7.629e-06,5.8699e-06,1.9928e-05,4.7477e-05,4.635e-05,1.5357e-05,3.332e-05,0.00045395,0.00016962,6.0578e-05,5.2684e-05,1.8166e-05,3.1766e-05,4.5032e-05,0.00010241,0.0032504,0.0048966,0.006066,0.0058661,0.0059709,0.0073003,0.0049744,0.0048811,0.0047743,0.011366,0.004699,0.0040592,0.0020624,0.0037462,0.013878,0.0030663,0.0010723,0.0017502,0.0092273,0.0029624,0.0034111,0.0054036,0.0020453,0.0043426,0.006208,0.0061951,0.013064,0.0108,0.011971,0.0058205,0.0073153,0.0054461,0.0001331,0.00018192,0.00081528,0.0013796,0.0006537,0.0011468,0.00033943,0.00074122,0.00054589,0.00026343,0.0004213,0.00073768,0.0002683,0.00038864,0.0008592,0.00037904,0.0014174,0.0019664,0.0092636,0.0027423,0.0027992,0.0039579,0.0047178,0.0017792,0.00044589,0.00080867,0.0010408,0.00088842,0.0031589,0.0018615,0.003,0.0043085,1
0.0094626,0.0053822,6.6334,0.44186,8.5514,3.265,3.2745,2.9569,2.6722,1.8493,1.0727,0.77891,6.7409,0.64419,1.663,0.33424,1.2212,1.6469,1.0309,0.72262,3.083,3.0056,1.0089,1.5505,2.6732,2.5215,5.4056,1.2687,3.2206,6.0608,4.5316,3.8539,0.0039156,0.0032579,0.0055198,0.0018502,0.010015,0.017373,0.0046953,0.004997,0.073059,0.086986,0.13365,0.032197,0.0081512,0.040929,0.052714,0.016352,1.0268,1.3452,0.4623,0.60953,1.0425,2.8221,0.59447,1.8502,0.040925,0.12486,0.13494,0.093928,2.6195,0.78575,0.16974,0.53481,0.017293,0.011398,0.016557,0.0088928,0.014984,0.015598,0.017962,0.0088481,0.022975,0.010086,0.019431,0.011165,0.013001,0.02574,0.014205,0.012177,0.028849,0.033661,0.021755,0.038269,0.030959,0.028332,0.061373,0.070058,0.030062,0.019161,0.028223,0.018211,0.027653,0.011911,0.0296,0.034944,0.0049714,0.0046234,0.0029987,0.0022157,0.010274,0.012084,0.0089182,0.0092368,0.017038,0.020309,0.028993,0.013307,0.011972,0.027814,0.018481,0.019004,0.041931,0.021191,0.031099,0.035024,0.018731,0.024493,0.028574,0.019048,0.00818,0.014388,0.0071944,0.008481,0.018024,0.011163,0.0047092,0.0047133,4.3482e-06,1.1486e-06,1.001e-06,1.4918e-06,1.7747e-06,2.0992e-06,1.3314e-06,4.2475e-06,1.4729e-06,1.735e-06,1.5549e-06,2.8093e-06,1.9308e-06,2.4169e-06,3.1953e-06,4.4879e-06,1.6392e-06,2.3419e-06,2.0896e-06,2.6545e-06,1.2947e-06,1.7472e-06,1.4649e-06,1.3784e-06,3.7139e-06,2.7942e-06,1.9628e-06,4.3609e-06,1.409e-06,1.5286e-06,3.6512e-06,1.7919e-06,0.00046867,0.00054242,0.00032912,0.00014011,0.00023771,0.00013023,0.0003167,0.00018083,4.3786e-05,5.3066e-05,6.5429e-05,5.9802e-05,0.00024462,9.7782e-05,0.00014029,0.00014647,2.0271e-06,2.075e-06,2.0196e-06,4.6534e-06,7.9615e-06,1.124e-05,3.6768e-06,5.6575e-06,4.8738e-05,4.3739e-05,2.5517e-05,4.5657e-05,7.3245e-06,6.7323e-06,3.5691e-05,1.4293e-05,0.022814,0.015455,0.01752,0.016559,0.011899,0.015357,0.012239,0.015821,0.0063296,0.0039635,0.0087904,0.0061387,0.011484,0.015649,0.0084838,0.0094879,0.0019873,0.0016053,0.0040341,0.0029276,0.0029499,0.0025183,0.0041519,0.00524,0.0089051,0.0063719,0.0059601,0.0042256,0.0049091,0.0023384,0.0047716,0.0052797,0.00024181,0.00024981,0.00022333,0.0001205,0.0002562,0.00010534,0.00021841,0.00047737,0.00034867,0.00010008,9.1068e-05,0.00027043,0.00047682,9.2559e-05,0.00010562,0.00032755,0.0016184,0.0016041,0.0023223,0.0015843,0.00042885,0.00035621,0.00087187,0.0012904,0.00010816,0.00024728,0.00025973,0.00011676,0.00032064,0.00033717,0.00017723,0.00023121,1
0.0051892,0.070258,21.674,2.009,3.7931,4.3371,15.174,7.9994,3.7843,1.6206,3.4884,0.70106,2.5639,0.38707,7.9723,0.53405,0.18544,0.085428,0.079404,0.034632,1.3002,0.12369,0.2394,0.048162,2.5273,0.83451,3.4374,0.92716,0.71814,0.10593,3.0526,0.7251,0.12156,0.048323,0.032201,0.024995,0.0059806,0.053026,0.028262,0.036835,0.20464,0.1256,0.081621,0.17716,0.013648,0.023388,0.029533,0.023007,0.12445,0.033749,0.094653,0.016682,0.17649,0.080658,0.074343,0.015267,0.31718,0.23516,0.2808,0.24866,0.10631,0.051936,1.0667,0.28028,0.0024427,0.0047321,0.0056923,0.0038828,0.010154,0.0049611,0.0040162,0.0027704,0.036464,0.028036,0.022838,0.025527,0.0077665,0.017269,0.033115,0.024837,0.068509,0.18434,0.14384,0.093403,0.11802,0.15227,0.17953,0.10945,0.084215,0.04162,0.12821,0.16204,0.2895,0.34904,0.15817,0.26189,0.080679,0.08211,0.031919,0.038513,0.008364,0.02355,0.023803,0.0098559,0.033057,0.020807,0.03258,0.021729,0.01222,0.019135,0.011402,0.015251,0.078659,0.10081,0.34695,0.14298,0.13616,0.088467,0.28936,0.1202,0.026681,0.022362,0.016453,0.0060154,0.055222,0.055927,0.016297,0.0084367,3.3743e-05,1.5299e-05,1.4261e-05,1.2213e-05,1.6615e-05,1.3533e-05,2.142e-05,2.124e-05,1.6885e-05,1.397e-05,1.1655e-05,1.753e-05,1.2973e-05,1.395e-05,1.2853e-05,1.6673e-05,1.2805e-05,1.7457e-05,2.1101e-05,1.3868e-05,1.2933e-05,7.8919e-06,1.5084e-05,1.6669e-05,1.5523e-05,1.9869e-05,1.509e-05,1.3637e-05,1.8758e-05,2.1083e-05,1.3996e-05,1.4245e-05,5.8944e-05,4.7045e-05,0.00014151,5.729e-05,3.7921e-05,8.6505e-05,6.8184e-05,6.6396e-05,1.69e-05,2.3933e-05,1.9014e-05,1.7999e-05,8.0127e-05,3.8936e-05,2.931e-05,4.6415e-05,1.2473e-05,1.5155e-05,2.5734e-05,1.0901e-05,1.418e-05,1.9729e-05,2.3128e-05,1.4139e-05,2.5956e-05,2.871e-05,1.197e-05,1.8975e-05,1.9436e-05,1.6303e-05,3.5175e-05,1.4914e-05,0.0019235,0.0034766,0.0023952,0.0022469,0.0057197,0.0035242,0.0060724,0.0034992,0.010126,0.0087699,0.0051284,0.0077186,0.005885,0.0082166,0.016644,0.0084707,0.005104,0.0079553,0.011021,0.003159,0.013717,0.026323,0.0096046,0.013217,0.027902,0.015576,0.029844,0.035185,0.034096,0.037312,0.024888,0.043985,7.9585e-05,0.00010131,0.0002313,8.5574e-05,0.00016516,0.00024545,0.00021473,9.9774e-05,8.7572e-05,0.00013409,0.00011503,7.0068e-05,0.00024638,0.00012768,7.4061e-05,9.5503e-05,0.0016858,0.011692,0.015356,0.00204,0.0023565,0.0046134,0.0055816,0.0043364,9.8998e-05,7.4676e-05,0.00018413,0.00010599,0.0010299,0.0017226,0.00012235,0.0011089,1
1.399,0.094648,22.388,2.6184,4.6492,6.3506,9.193,9.5057,1.7144,2.3283,2.2676,3.1563,3.7891,2.0524,2.4818,1.9486,0.03471,0.11473,0.043943,0.14068,0.12516,0.20839,0.03465,0.18705,1.3444,0.93488,0.67671,3.4649,0.22231,2.7657,1.4734,0.49165,0.19298,0.10253,0.062775,0.11191,0.11724,0.039536,0.050114,0.16413,0.084806,0.25782,0.10075,0.38712,0.090056,0.023751,0.025297,0.032844,0.032442,0.030628,0.042974,0.13744,0.027902,0.22821,0.049396,0.018198,0.082271,0.68523,0.37585,0.53161,0.13451,0.19147,0.58241,0.3088,0.0078843,0.0047823,0.0097996,0.0093887,0.059537,0.04789,0.0081326,0.029818,0.083422,0.087426,0.16581,0.095377,0.073158,0.078972,0.11145,0.22101,0.048376,0.048357,0.081397,0.03821,0.25225,0.099157,0.066404,0.13634,0.083638,0.093156,0.21561,0.10715,0.3296,0.15107,0.34833,0.24365,0.12438,0.061475,0.044908,0.11276,0.036207,0.029087,0.027201,0.068061,0.0327,0.020746,0.052048,0.096175,0.028964,0.021814,0.045261,0.027793,0.062261,0.06849,0.16899,0.057138,0.086953,0.18352,0.085798,0.082021,0.06236,0.035213,0.017743,0.036047,0.037439,0.043992,0.022454,0.031143,0.00026688,2.9624e-05,1.3369e-05,2.4883e-05,5.9821e-05,4.2842e-05,1.9549e-05,3.6563e-05,4.0064e-05,2.6225e-05,1.9908e-05,2.0439e-05,3.4478e-05,4.8301e-05,3.6157e-05,0.00010211,3.0348e-05,5.6801e-05,0.00014175,0.00018739,4.0221e-05,9.304e-05,4.6714e-05,0.00010746,1.8797e-05,2.0948e-05,3.3406e-05,2.2536e-05,2.7547e-05,1.3929e-05,2.4777e-05,1.7545e-05,0.00069154,0.0002827,0.00032443,0.00014215,0.00059862,0.00037398,0.00014834,0.00020661,0.00088354,0.00092243,0.00046489,0.00056095,0.00051216,0.00057542,0.00049829,0.00084297,4.6337e-05,8.2577e-05,0.00016543,0.00013013,0.00012861,4.2147e-05,8.7943e-05,0.00013569,0.00023984,0.00024847,0.00035292,0.00030204,0.00016232,7.4305e-05,0.00028055,0.00026159,0.014186,0.0048319,0.0044654,0.006374,0.026482,0.025328,0.006928,0.024854,0.029081,0.02542,0.073014,0.030855,0.039386,0.059037,0.064446,0.06174,0.0054364,0.0067013,0.0057428,0.0046353,0.02616,0.014765,0.0080522,0.011113,0.031526,0.046148,0.051188,0.052839,0.035043,0.022607,0.064691,0.046006,0.00075652,0.00018325,0.00064054,0.00025651,0.002532,0.0016926,0.00053534,0.0017674,0.0018408,0.00089018,0.00086161,0.00077166,0.0010817,0.001129,0.0012637,0.0022151,0.01156,0.0098073,0.013278,0.009395,0.010275,0.010886,0.011523,0.0098507,0.0012916,0.00039112,0.0041792,0.0022896,0.010346,0.01247,0.010922,0.059803,1
0.03434,0.042732,5.2666,2.6564,1.4941,20.711,1.1392,4.9869,0.50789,1.5215,19.918,4.0033,0.66024,7.4763,9.1374,1.5368,0.042502,0.0089054,0.12724,0.022813,0.22357,0.056917,0.1559,0.064324,1.0601,1.4044,2.6759,0.56042,0.14896,0.50734,3.5876,1.7034,0.041896,0.091475,0.039323,0.050452,0.011037,0.024876,0.052491,0.075933,0.042032,0.098788,0.030124,0.16631,0.0058473,0.031455,0.037046,0.040272,0.047629,0.013686,0.12302,0.039923,0.056547,0.13644,0.038641,0.025195,0.056654,0.2717,0.14391,0.60641,0.025631,0.13552,0.21098,0.72682,0.00337,0.0013474,0.0025742,0.0020878,0.01811,0.010901,0.005811,0.0029021,0.012397,0.013253,0.023004,0.017132,0.032421,0.010959,0.014204,0.010628,0.052725,0.056942,0.090262,0.071439,0.097401,0.089281,0.10753,0.10172,0.014848,0.016761,0.016201,0.017636,0.083342,0.07257,0.0159,0.04846,0.08842,0.090696,0.022263,0.026152,0.0071845,0.031468,0.098058,0.049551,0.052142,0.051266,0.045494,0.079208,0.0086525,0.019344,0.015639,0.010659,0.067758,0.065545,0.048858,0.036952,0.097557,0.057634,0.061033,0.10921,0.051236,0.11462,0.024304,0.061421,0.11236,0.038675,0.028281,0.02414,2.7747e-05,1.2356e-05,1.1753e-05,1.1436e-05,1.0553e-05,1.1113e-05,1.4308e-05,1.47e-05,8.1725e-06,9.5832e-06,1.4069e-05,1.2875e-05,1.7374e-05,2.9084e-05,2.6957e-05,3.9632e-05,9.5455e-06,1.8267e-05,1.7205e-05,2.0985e-05,1.0512e-05,2.2207e-05,2.4515e-05,3.3508e-05,1.7595e-05,1.5152e-05,1.6915e-05,1.0157e-05,1.0324e-05,2.2592e-05,3.5553e-05,1.6709e-05,0.00025611,0.00040546,0.00028379,0.00019106,0.00015591,0.00015144,0.00042466,7.7687e-05,6.2342e-05,0.00021597,0.00011197,0.00027592,0.00021629,0.0002531,0.00019904,0.00034468,1.5368e-05,1.2976e-05,3.1169e-05,1.6717e-05,4.0099e-05,3.6058e-05,2.4783e-05,3.891e-05,0.00026258,0.00026861,0.00012822,0.00020954,4.067e-05,3.2124e-05,8.779e-05,6.7445e-05,0.00185,0.0026373,0.0023966,0.0025847,0.0072145,0.0053791,0.0020176,0.0019859,0.0026227,0.0050324,0.0061378,0.0066824,0.016547,0.0032339,0.0063795,0.004358,0.0040258,0.0043436,0.0043433,0.002525,0.010092,0.01024,0.0082248,0.0094313,0.0035789,0.0054361,0.01122,0.0035097,0.01218,0.0090264,0.002486,0.0061302,0.00083703,0.0010727,0.00039017,0.00065669,0.000461,0.00032898,0.00069785,0.00018192,0.00040244,0.00033323,0.00028256,0.00059274,0.0003046,0.00030541,0.00034857,0.00049384,0.0023431,0.0024171,0.0025735,0.0035488,0.0023867,0.0035791,0.003285,0.0043793,0.00036373,0.00075773,0.00018188,0.00057551,0.0020888,0.0021375,0.00084804,0.00056237,1
0.0029866,0.008487,16.585,0.37678,5.4505,4.9237,11.643,1.6623,0.69399,0.46839,0.86837,0.39507,2.5452,0.67202,0.68785,0.2036,0.09113,0.13355,0.16398,0.05874,3.276,0.19171,0.5231,0.14192,1.8929,0.4911,2.4206,0.44904,4.7968,2.1749,2.5141,0.43063,0.092195,0.13701,0.28525,0.16745,0.05986,0.14184,0.30762,0.10952,0.55697,0.1582,0.16734,0.17653,0.092419,0.057157,0.19469,0.12186,0.4828,0.079676,0.19193,0.067479,0.43264,0.3086,0.49687,0.056716,0.39866,0.24426,0.2103,0.13537,0.10059,0.086439,0.31178,0.13678,0.047532,0.25362,0.17024,0.20814,0.35663,0.35852,0.18964,0.099868,0.3236,0.53471,0.34678,0.40131,0.37711,0.21546,0.30606,0.1927,0.082582,0.24972,0.099885,0.050581,0.44744,0.24423,0.083904,0.27387,0.58368,0.27619,0.27201,0.42615,0.21778,0.43541,0.3064,0.37846,0.27203,0.12547,0.065417,0.16298,0.11904,0.10323,0.29065,0.15787,0.59791,0.84439,0.39781,0.59577,0.11017,0.10084,0.38137,0.13408,0.14551,0.23262,0.43224,0.098909,0.54366,0.24327,0.13354,0.25297,0.5274,0.73623,0.43368,0.78771,0.29714,0.30427,0.36711,0.31724,1.2879e-05,1.1367e-05,9.5101e-06,1.1543e-05,8.9517e-06,8.0165e-06,9.1455e-06,6.9601e-06,1.7936e-05,8.2705e-06,1.3669e-05,1.3629e-05,1.2199e-05,1.0523e-05,1.1139e-05,1.0019e-05,7.7348e-05,9.2315e-05,0.00015919,9.6098e-05,2.8368e-05,0.00018007,8.4098e-05,9.7896e-05,1.0557e-05,1.9812e-05,2.5012e-05,1.3769e-05,4.2395e-05,0.00010284,4.6377e-05,4.8348e-05,0.026026,0.023647,0.025152,0.055352,0.023316,0.064308,0.030276,0.0099172,0.0043066,0.0099873,0.022999,0.013361,0.012306,0.039539,0.008394,0.067052,0.000159,7.0399e-05,0.00034437,0.00016827,0.00056587,0.0017321,0.00024055,0.00059549,0.0092265,0.0045305,0.0043977,0.006412,0.00051648,0.0025346,0.0058598,0.001336,0.2062,0.32939,0.10226,0.10081,0.20406,0.19975,0.20416,0.22015,0.21906,0.27405,0.27747,0.086877,0.1916,0.28279,0.2096,0.15053,0.19986,0.13903,0.092962,0.039031,0.099231,0.21383,0.047852,0.077845,0.15753,0.13124,0.085893,0.083046,0.14216,0.14742,0.074653,0.06074,0.039469,0.052989,0.033827,0.032679,0.032471,0.083801,0.012801,0.065067,0.066201,0.091308,0.054847,0.14948,0.03636,0.060806,0.068142,0.03108,0.048938,0.03112,0.13273,0.10882,0.012531,0.10676,0.11153,0.040757,0.02726,0.031526,0.045261,0.058272,0.033669,0.05161,0.059783,0.034865,1
